"","X1","X2"
"1736","









  
  
    
  Great way to keep the floors clean between deep cleaning. It¡¯s easy to program and use daily. I purchased this as a way to keep up with two wonderful dogs that shed. It does the job. I like to move the furniture frequently, so I can¡¯t comment on its ability to remember where to go!

  
","Reviewed in the United States on February 19, 2020"
"1737","









  
  
    
  Great product

  
","Reviewed in the United States on February 19, 2020"
"1738","









  
  
    
  Love this! Works great.

  
","Reviewed in the United States on February 19, 2020"
"1739","









  
  
    
  It does not clean properly and sometimes gets stuck in room till battery gets drained. Also it at times gets lost and doesn¡¯t know where to move and hence keeps on coming back to clean the same place again and again.

  
","Reviewed in the United States on February 19, 2020"
"1740","









  
  
    
  I love this vacuum. I am not sure why but my only complaint would be I am unable to hook up to the wifi. But other than that I use it everyday and it picks up 50% more than my regular vacuum.  Very pleased!

  
","Reviewed in the United States on February 19, 2020"
"1741","









  
  
    
  Does the job, surprises me all the time of how much it picks up.

  
","Reviewed in the United States on February 19, 2020"
"1742","









  
  
    
  I'll preface this with the fact that I work from home so I'm always around when this thing runs. In does in fact get a lot of the dog hair off the floor and reduces the need for us to clean. That said, it is loud, and it is not the brightest robot in the world. It seems to get attached to particular people and will follow them around. It has locked itself in the bathroom, gotten stuck under furniture, and even once tried to escape the house trying to get out the front door.It won't go over the black patterns on our living room rug, and if it does it shuts down and needs to be moved. This is apparently a well known issue with Roombas. The black patterns set off it's cliff sensor.The biggest issue I have with this vacuum is that it NEVER finds it's way back to it's dock. Either i get so frustrated with it following me around and bumping into my feet that i pick it up and dock it myself, or it runs until the battery dies and you have to pick it up and dock it yourself. We've tried the dock in multiple locations following directions with clearances etc and no improvements. It's just a dumb robot that seems to aimlessly wander the house for about 90 minutes before it dies.On the plus side, i don't have to sweep the first level of the house, so the wife is happy (though she isn't home when it runs!).

  
","Reviewed in the United States on February 19, 2020"
"1743","









  
  
    
  It works good but hair tends to get tangled a pretty badly in the sweeper...it also gets stuck on the edge of my stairs

  
","Reviewed in the United States on February 19, 2020"
"1744","









  
  
    
  Love this product!! It picks up pet hair (we have 2 cats & 2 dogs, although 1 dog doesn¡¯t shed), dirt, crumbs, and such from the carpet very well! Scheduling it to clean is easy to do. It notifies of any issues & shuts off until issue is resolved. This vacuum is easy to clean too. Love it!!

  
","Reviewed in the United States on February 19, 2020"
"1745","









  
  
    
  I like not vacuum. The Roomba is overly loud. Yes it¡¯s cleans consistory but it also gets stuck consistently. I would say worth getting the more expensive models with the smarter technology to get consistent day to day use.

  
","Reviewed in the United States on February 19, 2020"
"1746","









  
  
    
  I hear it works great. I just could not afford it at this time.

  
","Reviewed in the United States on February 19, 2020"
"1747","









  
  
    
  For a little wireless vacuum robot, it does a pretty good job. It¡¯s not something you would want to use in place of a vacuum, but it¡¯s great for maintenance cleaning. It seems like the roomba tends to get lost sometimes. It will spend 40 minutes in the bedroom, and only 30 on the kitchen, living room, and dining room which is a much larger area. I like to do 2 cleaning cycles, it seems to pick up more dirt.

  
","Reviewed in the United States on February 19, 2020"
"1748","









  
  
    
  I love the concept of the rumba but I will have to use the one year warranty because it stop charging on me.

  
","Reviewed in the United States on February 19, 2020"
"1749","









  
  
    
  Love the way very clean however it was so random about how it cleaned I sent it back and got a higher in model I believe it was the 960 with mapping system and it covers everything.

  
","Reviewed in the United States on February 19, 2020"
"1750","









  
  
    
  Works great for daily cleaning

  
","Reviewed in the United States on February 19, 2020"
"1751","









  
  
    
  Perfect for pets. It picks up most of the dog and cat hair. So I only have to do a quick sweep and I¡¯m done. However, I regret not spending a little more money and getting the better version. It was still with the price I got it at ( was on sale for 189 or something). However make sure there¡¯s no dog pee or poop surprise on the ground. Our roomba (Named Kevin bc he¡¯s always home alone) ran into a puddle of dog piss and sprayed it everywhere with its brushes. AND STILL SMELLS FAINTLY LIKE PEE. But other words still a great help.

  
","Reviewed in the United States on February 19, 2020"
